customer_id,age,tenure_months,contract_type,internet_service,payment_method,monthly_charges,total_charges,tech_support,online_security,paperless_billing,num_support_calls,satisfaction_score,churn
43794,70,71,Two year,No,Electronic check,82.07,5792.69,Yes,No,Yes,1,2.3,No
43795,56,45,Month-to-month,Fiber optic,Mailed check,141.57,6346.3,Yes,Yes,Yes,2,3.7,No
43796,65,61,Month-to-month,DSL,Credit card,67.08,4021.12,Yes,Yes,Yes,4,2.6,No
43797,45,57,Two year,Fiber optic,Mailed check,130.47,7438.86,No,No,No,2,4.2,No
43798,33,35,One year,Fiber optic,Electronic check,22.48,822.8,Yes,No,No,2,2.3,No
43799,63,2,One year,Fiber optic,Electronic check,50.97,132.24,No,No,No,2,2.8,No
43800,64,28,Two year,Fiber optic,Bank transfer,67.26,1869.96,No,No,No,0,3.1,No
43801,69,2,Month-to-month,No,Credit card,113.7,249.19,Yes,No,Yes,0,4.8,No
43802,48,50,One year,Fiber optic,Credit card,136.81,6816.58,No,No,Yes,1,1.4,Yes
43803,58,9,Month-to-month,Fiber optic,Bank transfer,82.82,748.67,No,No,No,1,1.4,No
43804,65,45,Month-to-month,Fiber optic,Credit card,129.69,5836.91,Yes,No,No,0,3.8,No
43805,33,5,Month-to-month,Fiber optic,Credit card,94.66,435.88,No,Yes,Yes,1,3.8,Yes
43806,22,31,Month-to-month,Fiber optic,Electronic check,94.83,2915.07,No,No,No,1,2.0,Yes
43807,52,67,One year,DSL,Credit card,141.9,9459.79,No,No,Yes,1,3.7,No
43808,70,60,Month-to-month,Fiber optic,Credit card,51.28,3080.13,Yes,No,Yes,1,4.3,No
43809,42,63,Two year,Fiber optic,Bank transfer,119.6,7519.32,Yes,No,No,2,3.3,No
43810,30,63,Two year,Fiber optic,Credit card,36.22,2378.42,No,No,Yes,1,4.7,No
43811,46,38,Two year,Fiber optic,Electronic check,137.19,5112.57,Yes,No,No,2,3.3,No
43812,44,0,Month-to-month,Fiber optic,Electronic check,90.49,43.49,No,No,No,2,3.5,No
43813,57,50,One year,Fiber optic,Bank transfer,61.14,3023.72,No,No,No,2,2.9,Yes
43814,34,53,One year,Fiber optic,Bank transfer,19.94,1062.92,Yes,No,No,1,3.5,No
43815,54,19,Month-to-month,Fiber optic,Bank transfer,82.28,1542.6,No,No,Yes,0,3.6,No
43816,55,36,Two year,No,Bank transfer,149.35,5437.23,Yes,No,Yes,3,3.2,No
43817,46,57,One year,Fiber optic,Credit card,15.31,886.65,Yes,No,No,3,2.7,No
43818,51,0,Month-to-month,Fiber optic,Credit card,96.18,11.61,Yes,No,No,1,1.9,No
43819,47,53,Month-to-month,Fiber optic,Bank transfer,18.53,961.3,No,No,No,3,4.0,No
43820,48,12,Two year,No,Credit card,116.69,1410.63,No,Yes,Yes,2,1.6,Yes
43821,39,1,Month-to-month,Fiber optic,Bank transfer,46.05,11.69,No,Yes,Yes,1,2.6,No
43822,63,39,One year,DSL,Credit card,32.12,1269.23,No,No,Yes,2,4.9,No
43823,42,55,Month-to-month,DSL,Electronic check,29.24,1630.05,No,Yes,No,1,3.8,No
43824,21,68,One year,DSL,Credit card,117.14,7965.7,No,Yes,Yes,4,4.3,No
43825,52,21,One year,No,Bank transfer,17.13,344.71,No,Yes,Yes,2,3.1,No
43826,58,58,Two year,DSL,Bank transfer,71.63,4148.44,Yes,No,No,4,1.7,No
43827,67,54,Month-to-month,No,Mailed check,66.88,3621.99,No,Yes,Yes,0,3.6,No
43828,61,14,One year,Fiber optic,Electronic check,90.66,1183.87,No,No,No,2,4.6,Yes
43829,26,29,Month-to-month,DSL,Mailed check,147.62,4185.47,Yes,No,Yes,3,3.5,No
43830,43,24,Month-to-month,DSL,Electronic check,54.42,1322.34,Yes,No,Yes,2,4.2,No
43831,44,38,Month-to-month,DSL,Mailed check,127.86,4917.29,No,No,Yes,3,3.7,No
43832,44,33,Month-to-month,DSL,Mailed check,143.59,4766.91,Yes,No,No,2,4.1,No
43833,35,48,One year,No,Bank transfer,35.1,1704.27,Yes,No,No,0,3.3,No
43834,47,52,Month-to-month,DSL,Bank transfer,90.61,4763.95,No,No,Yes,0,3.5,No
43835,62,37,Month-to-month,DSL,Mailed check,47.21,1611.48,Yes,No,Yes,2,2.8,No
43836,63,49,Month-to-month,DSL,Bank transfer,129.55,6438.26,No,No,No,0,1.9,No
43837,48,58,One year,Fiber optic,Electronic check,110.83,6409.59,No,Yes,Yes,1,3.8,No
43838,59,61,Two year,Fiber optic,Credit card,115.92,7060.0,No,No,Yes,0,1.7,Yes
43839,20,25,One year,DSL,Electronic check,111.14,2746.31,No,Yes,No,1,3.4,No
43840,46,65,Month-to-month,DSL,Electronic check,139.88,9051.91,Yes,No,Yes,0,3.2,No
43841,24,61,Month-to-month,Fiber optic,Mailed check,103.21,6279.54,No,Yes,No,0,3.6,No
43842,35,51,Month-to-month,Fiber optic,Bank transfer,134.17,6788.27,No,No,Yes,1,3.4,No
43843,33,61,Two year,Fiber optic,Credit card,97.63,6020.8,Yes,No,Yes,2,5.0,Yes
43844,66,67,Month-to-month,No,Credit card,54.61,3706.2,No,No,No,3,2.7,No
43845,74,41,One year,DSL,Mailed check,41.88,1688.08,No,Yes,Yes,3,3.4,Yes
43846,49,12,One year,Fiber optic,Mailed check,59.13,744.69,No,Yes,Yes,1,1.9,Yes
43847,55,35,Month-to-month,Fiber optic,Electronic check,102.02,3605.53,Yes,No,Yes,1,2.5,Yes
43848,42,68,Two year,Fiber optic,Bank transfer,40.34,2730.36,No,No,No,4,3.9,No
43849,61,26,Two year,No,Bank transfer,144.67,3772.17,No,No,Yes,0,4.1,No
43850,49,2,Month-to-month,No,Electronic check,135.08,427.55,No,No,No,1,3.4,Yes
43851,36,44,One year,DSL,Bank transfer,108.82,4767.8,Yes,No,Yes,1,4.4,No
43852,20,34,One year,Fiber optic,Credit card,147.11,4969.46,No,No,No,2,2.9,Yes
43853,52,36,Month-to-month,DSL,Electronic check,36.12,1292.92,No,No,No,1,3.9,No
43854,67,13,Month-to-month,DSL,Bank transfer,95.43,1176.53,No,Yes,No,3,4.0,No
43855,46,28,Two year,No,Bank transfer,70.03,1979.1,Yes,No,Yes,1,3.3,No
43856,28,61,Two year,No,Credit card,104.05,6373.33,Yes,Yes,Yes,2,3.3,No
43857,23,13,Month-to-month,DSL,Electronic check,135.24,1754.82,Yes,Yes,Yes,2,4.3,Yes
43858,36,30,Month-to-month,Fiber optic,Mailed check,80.69,2400.62,No,No,No,1,2.1,Yes
43859,54,47,Two year,DSL,Mailed check,32.51,1547.63,Yes,No,Yes,0,3.4,No
43860,62,37,One year,DSL,Credit card,37.17,1400.39,Yes,No,Yes,2,3.8,No
43861,44,54,Month-to-month,DSL,Mailed check,97.35,5212.42,Yes,Yes,Yes,1,4.1,No
43862,22,4,Month-to-month,DSL,Electronic check,38.57,122.4,No,No,Yes,1,2.0,Yes
43863,43,17,Two year,No,Credit card,48.49,731.14,No,No,No,2,4.6,Yes
43864,52,14,Month-to-month,No,Mailed check,99.45,1335.77,No,No,Yes,2,2.0,Yes
43865,36,50,One year,Fiber optic,Electronic check,19.38,1011.85,Yes,No,No,1,4.6,No
43866,34,67,One year,No,Electronic check,128.31,8607.28,Yes,Yes,No,4,3.3,No
43867,71,52,Month-to-month,Fiber optic,Bank transfer,140.55,7283.6,No,No,No,1,3.1,No
43868,52,8,Two year,DSL,Electronic check,96.6,699.71,No,No,Yes,2,2.2,No
43869,64,18,Month-to-month,DSL,Electronic check,114.21,2098.78,No,No,No,1,5.0,No
43870,66,24,One year,Fiber optic,Electronic check,60.42,1379.7,Yes,Yes,Yes,1,3.6,No
43871,30,48,Month-to-month,DSL,Bank transfer,109.14,5214.19,Yes,No,Yes,3,4.2,No
43872,31,58,Two year,Fiber optic,Mailed check,53.13,3151.41,No,Yes,Yes,0,1.9,No
43873,47,7,One year,Fiber optic,Mailed check,42.1,349.29,Yes,No,Yes,1,1.7,No
43874,65,20,Two year,Fiber optic,Credit card,142.54,2839.2,Yes,No,No,0,4.1,No
43875,74,39,One year,Fiber optic,Mailed check,131.97,5164.18,No,Yes,Yes,2,2.4,No
43876,60,56,One year,DSL,Credit card,102.42,5789.25,Yes,Yes,Yes,2,2.5,No
43877,34,58,One year,Fiber optic,Credit card,48.19,2845.64,No,Yes,No,1,3.6,No
43878,54,25,Month-to-month,DSL,Mailed check,116.79,2880.02,Yes,No,Yes,1,3.3,No
43879,70,41,Month-to-month,Fiber optic,Bank transfer,139.66,5682.71,No,No,Yes,1,3.2,No
43880,32,58,Month-to-month,No,Mailed check,90.5,5269.16,Yes,No,Yes,1,2.1,No
43881,35,29,Month-to-month,Fiber optic,Electronic check,140.35,4031.77,No,No,Yes,2,5.0,Yes
43882,65,46,Month-to-month,Fiber optic,Bank transfer,99.99,4556.96,No,No,No,0,3.5,No
43883,31,60,One year,Fiber optic,Electronic check,139.78,8300.12,No,Yes,No,1,3.1,No
43884,31,6,One year,No,Electronic check,75.65,418.61,No,No,Yes,2,2.3,No
43885,62,53,Month-to-month,Fiber optic,Mailed check,88.49,4702.4,No,Yes,Yes,2,3.2,No
43886,50,19,Month-to-month,No,Electronic check,148.18,2817.16,No,No,No,1,3.3,No
43887,55,15,One year,No,Electronic check,99.0,1511.83,No,No,Yes,1,4.7,No
43888,72,1,One year,Fiber optic,Bank transfer,82.35,79.21,No,Yes,No,5,3.9,Yes
43889,28,9,One year,DSL,Electronic check,19.26,179.16,No,No,No,0,2.5,No
43890,28,42,One year,Fiber optic,Mailed check,72.54,3081.57,No,Yes,No,1,2.8,No
43891,74,27,Two year,DSL,Electronic check,18.66,496.96,No,No,No,2,4.2,No
43892,65,9,Month-to-month,DSL,Bank transfer,29.81,271.97,Yes,No,Yes,0,3.5,No
43893,73,21,Month-to-month,Fiber optic,Credit card,55.34,1196.81,No,No,Yes,0,1.4,No
43894,43,33,Month-to-month,No,Electronic check,38.8,1127.51,No,No,Yes,3,1.2,Yes
43895,20,15,Month-to-month,Fiber optic,Mailed check,70.29,1083.23,No,No,No,1,2.3,No
43896,42,71,Month-to-month,Fiber optic,Mailed check,102.65,7227.68,Yes,Yes,Yes,1,1.5,No
43897,34,54,Month-to-month,Fiber optic,Electronic check,55.46,3046.67,No,No,Yes,3,4.5,Yes
43898,39,63,One year,No,Electronic check,81.34,5000.35,Yes,No,No,3,2.3,No
43899,46,52,One year,Fiber optic,Credit card,131.04,6803.02,Yes,Yes,Yes,3,3.0,No
43900,63,41,One year,No,Credit card,133.6,5414.28,No,No,No,1,3.5,No
43901,43,29,Month-to-month,No,Bank transfer,106.99,3032.61,No,No,Yes,2,5.0,No
43902,51,59,Month-to-month,Fiber optic,Credit card,106.34,6275.25,Yes,No,No,1,2.9,No
43903,43,1,Month-to-month,Fiber optic,Mailed check,85.83,125.21,Yes,No,No,1,2.8,Yes
43904,74,33,One year,DSL,Mailed check,121.91,4036.9,Yes,No,Yes,0,5.0,No
43905,26,41,Two year,DSL,Credit card,52.76,2196.11,Yes,No,Yes,4,2.4,No
43906,57,20,Month-to-month,Fiber optic,Bank transfer,145.44,2879.11,Yes,No,Yes,2,3.0,No
43907,28,33,Month-to-month,Fiber optic,Electronic check,47.89,1649.26,No,Yes,Yes,4,4.4,No
43908,24,31,One year,No,Electronic check,121.12,3837.35,No,No,No,0,3.6,No
43909,47,29,One year,DSL,Electronic check,121.93,3537.4,No,No,No,1,2.6,No
43910,71,63,One year,Fiber optic,Mailed check,123.86,7852.51,No,Yes,Yes,4,3.6,No
43911,19,18,Month-to-month,No,Electronic check,94.95,1716.83,No,No,Yes,1,4.9,No
43912,47,29,Month-to-month,DSL,Mailed check,19.28,542.83,Yes,No,Yes,1,3.3,No
43913,21,57,One year,DSL,Mailed check,106.22,6101.05,Yes,Yes,No,2,3.8,No
43914,72,40,One year,DSL,Mailed check,56.43,2324.92,No,No,Yes,2,5.0,No
43915,31,26,One year,DSL,Electronic check,149.2,3835.29,Yes,Yes,No,0,2.5,No
43916,30,15,Month-to-month,DSL,Credit card,53.27,781.2,No,Yes,Yes,1,3.1,No
43917,71,24,Month-to-month,Fiber optic,Credit card,58.44,1419.59,No,Yes,No,1,2.3,No
43918,42,60,Month-to-month,No,Mailed check,51.98,3171.15,No,No,Yes,5,5.0,No
43919,30,66,Two year,Fiber optic,Electronic check,103.59,6782.21,No,Yes,Yes,1,1.2,No
43920,30,10,One year,DSL,Bank transfer,60.57,602.68,No,No,Yes,2,3.2,No
43921,54,31,Month-to-month,No,Mailed check,112.19,3465.02,No,Yes,No,2,2.5,No
43922,61,36,One year,Fiber optic,Electronic check,61.51,2086.4,No,Yes,No,4,3.3,No
43923,23,51,One year,Fiber optic,Mailed check,141.02,7258.84,No,No,No,1,2.9,Yes
43924,43,33,Month-to-month,DSL,Bank transfer,50.04,1626.53,No,Yes,Yes,0,3.7,Yes
43925,71,49,Two year,Fiber optic,Bank transfer,54.37,2622.46,No,No,No,3,4.4,No
43926,31,33,One year,DSL,Credit card,72.93,2402.8,No,Yes,No,1,3.6,No
43927,25,8,Month-to-month,DSL,Credit card,144.29,1138.73,No,No,Yes,1,2.9,Yes
43928,41,41,Month-to-month,DSL,Credit card,31.81,1323.39,Yes,No,Yes,1,2.8,No
43929,39,38,Month-to-month,Fiber optic,Credit card,81.52,3049.38,No,No,No,4,5.0,Yes
43930,57,29,Month-to-month,DSL,Credit card,79.64,2324.41,Yes,No,Yes,1,3.3,No
43931,56,2,Month-to-month,DSL,Credit card,114.68,177.67,No,No,No,0,3.3,No
43932,66,1,One year,Fiber optic,Mailed check,59.94,64.93,No,No,Yes,2,5.0,No
43933,38,66,One year,Fiber optic,Bank transfer,59.38,3971.41,Yes,No,Yes,1,3.3,No
43934,60,66,Month-to-month,DSL,Credit card,78.5,5202.96,No,No,Yes,3,3.6,No
43935,43,16,Month-to-month,Fiber optic,Bank transfer,83.28,1347.4,No,Yes,Yes,1,4.0,No
43936,27,62,Month-to-month,DSL,Mailed check,44.66,2622.86,No,No,No,0,3.8,No
43937,30,2,Month-to-month,Fiber optic,Bank transfer,95.47,145.43,Yes,No,Yes,1,3.7,No
43938,59,70,Two year,No,Bank transfer,26.59,1805.31,Yes,No,Yes,3,3.1,Yes
43939,70,9,One year,DSL,Mailed check,79.9,741.69,No,No,Yes,0,3.8,No
43940,31,54,One year,No,Bank transfer,63.28,3365.58,No,Yes,Yes,2,3.9,No
43941,26,19,Month-to-month,No,Bank transfer,127.05,2489.55,No,Yes,Yes,1,2.2,No
43942,24,0,One year,DSL,Bank transfer,47.87,0.0,No,No,No,0,3.8,Yes
43943,56,41,One year,DSL,Credit card,118.04,4841.87,No,Yes,Yes,1,3.2,No
43944,48,12,One year,DSL,Mailed check,79.26,900.28,No,No,No,0,3.0,No
43945,67,7,Month-to-month,Fiber optic,Bank transfer,136.46,929.61,No,No,Yes,2,2.7,Yes
43946,33,23,One year,No,Mailed check,75.96,1735.42,No,No,No,1,1.4,No
43947,25,21,Month-to-month,DSL,Electronic check,115.08,2444.16,No,Yes,No,3,4.1,No
43948,65,46,Month-to-month,Fiber optic,Mailed check,21.41,1113.88,No,No,Yes,2,3.0,Yes
43949,68,32,Month-to-month,DSL,Bank transfer,113.26,3638.09,No,Yes,Yes,0,3.3,Yes
43950,32,59,Month-to-month,Fiber optic,Mailed check,115.01,6844.54,No,No,Yes,1,3.1,No
43951,42,25,One year,No,Bank transfer,39.64,940.35,No,Yes,No,2,2.8,No
43952,64,43,Two year,DSL,Electronic check,59.33,2577.11,No,No,Yes,1,1.9,No
43953,55,2,Month-to-month,No,Credit card,81.96,148.94,Yes,No,Yes,0,1.9,No
43954,58,59,Month-to-month,Fiber optic,Bank transfer,132.67,7860.08,No,Yes,No,1,3.8,No
43955,32,9,Month-to-month,Fiber optic,Bank transfer,52.32,412.39,No,No,Yes,0,2.8,No
43956,42,5,Month-to-month,Fiber optic,Mailed check,91.01,435.77,No,No,No,1,3.8,No
43957,24,16,Month-to-month,No,Electronic check,58.32,922.18,Yes,Yes,Yes,0,5.0,No
43958,43,58,Two year,DSL,Electronic check,52.17,3098.29,No,No,Yes,2,1.4,No
43959,25,6,Month-to-month,No,Bank transfer,112.42,755.88,No,No,No,1,2.5,Yes
43960,35,13,Month-to-month,Fiber optic,Mailed check,77.39,966.18,No,No,Yes,0,2.8,No
43961,38,69,Month-to-month,DSL,Electronic check,78.36,5338.98,No,Yes,No,4,2.8,No
43962,33,32,Month-to-month,Fiber optic,Bank transfer,88.17,2798.19,No,No,No,0,3.1,Yes
43963,64,69,Month-to-month,DSL,Credit card,116.27,8099.83,No,No,No,1,4.1,No
43964,20,17,Month-to-month,DSL,Mailed check,84.7,1472.31,Yes,No,Yes,0,1.1,No
43965,18,67,Month-to-month,Fiber optic,Mailed check,42.9,2782.36,Yes,No,No,3,1.0,No
43966,30,24,One year,Fiber optic,Credit card,113.29,2681.68,No,Yes,Yes,2,2.6,No
43967,71,66,Month-to-month,DSL,Electronic check,143.13,9372.45,No,No,No,2,3.5,No
43968,49,45,Month-to-month,No,Bank transfer,98.61,4384.84,Yes,No,No,0,3.4,No
43969,29,68,One year,Fiber optic,Electronic check,143.12,9654.34,No,No,No,3,2.8,No
43970,48,39,Month-to-month,Fiber optic,Electronic check,82.25,3282.88,Yes,No,Yes,4,3.8,Yes
43971,58,57,Month-to-month,DSL,Credit card,58.78,3348.83,No,No,No,0,3.4,No
43972,19,4,One year,Fiber optic,Credit card,21.39,106.93,No,No,Yes,1,3.4,No
43973,58,44,Month-to-month,DSL,Mailed check,129.72,5731.18,Yes,No,Yes,2,1.6,No
43974,25,53,Month-to-month,DSL,Bank transfer,40.91,2196.87,Yes,Yes,Yes,2,4.1,No
43975,42,63,Two year,DSL,Bank transfer,64.76,4068.15,Yes,No,Yes,2,4.0,No
43976,22,51,Month-to-month,Fiber optic,Credit card,115.15,5976.37,Yes,Yes,No,3,5.0,No
43977,62,0,Month-to-month,Fiber optic,Mailed check,91.6,38.59,No,No,Yes,1,4.4,No
43978,19,44,One year,No,Credit card,90.96,3953.78,Yes,No,No,0,3.6,No
43979,59,71,Month-to-month,No,Credit card,40.62,2851.52,No,Yes,No,1,2.5,Yes
43980,55,61,One year,DSL,Credit card,137.53,8431.34,No,Yes,Yes,1,1.0,Yes
43981,56,45,One year,Fiber optic,Electronic check,24.68,1060.27,No,No,No,1,3.2,No
43982,20,32,Month-to-month,Fiber optic,Bank transfer,49.71,1629.35,Yes,No,Yes,0,2.7,No
43983,63,36,Month-to-month,DSL,Credit card,32.25,1106.63,No,Yes,Yes,3,1.2,No
43984,65,59,Month-to-month,DSL,Credit card,15.46,1004.8,No,No,Yes,0,2.2,No
43985,55,48,Two year,Fiber optic,Bank transfer,38.24,1863.76,No,Yes,Yes,1,4.1,No
43986,39,69,Two year,Fiber optic,Bank transfer,61.67,4196.21,No,No,Yes,1,2.1,No
43987,57,16,Month-to-month,Fiber optic,Mailed check,32.6,397.02,No,Yes,No,2,4.3,Yes
43988,50,22,One year,DSL,Electronic check,59.69,1313.81,Yes,No,Yes,0,3.5,No
43989,69,36,One year,Fiber optic,Mailed check,121.52,4339.08,Yes,No,Yes,4,4.6,No
43990,49,65,Month-to-month,No,Credit card,41.59,2723.38,No,Yes,Yes,0,5.0,No
43991,64,13,Month-to-month,DSL,Mailed check,19.22,280.23,No,Yes,No,0,3.7,Yes
43992,34,0,Month-to-month,DSL,Mailed check,132.13,0.0,Yes,Yes,No,1,4.6,No
43993,73,41,Month-to-month,Fiber optic,Credit card,52.81,2129.24,No,Yes,Yes,0,3.2,No
43994,35,40,Month-to-month,No,Electronic check,29.53,1101.27,Yes,Yes,Yes,5,3.4,Yes
43995,73,38,Two year,Fiber optic,Bank transfer,72.65,2765.1,Yes,Yes,Yes,2,3.4,No
43996,20,43,Month-to-month,No,Mailed check,52.8,2291.41,Yes,No,No,1,2.5,No
43997,73,71,Month-to-month,DSL,Mailed check,89.95,6364.86,No,No,No,2,1.3,No
43998,23,33,Month-to-month,Fiber optic,Bank transfer,141.19,4545.85,Yes,No,No,2,1.0,No
43999,66,53,Month-to-month,No,Credit card,38.5,2029.19,No,No,No,3,1.6,No
44000,72,45,Month-to-month,DSL,Electronic check,140.91,6236.81,No,Yes,Yes,2,3.7,No
44001,30,32,Month-to-month,Fiber optic,Mailed check,123.01,3981.36,Yes,Yes,Yes,3,3.5,Yes
44002,72,58,One year,No,Mailed check,101.16,5880.95,No,No,No,0,2.4,No
44003,71,36,Two year,No,Electronic check,84.77,3045.62,No,No,No,1,3.7,No
44004,48,7,One year,Fiber optic,Mailed check,89.57,696.88,No,No,Yes,2,3.2,No
44005,34,29,One year,DSL,Mailed check,55.62,1735.03,No,No,Yes,3,4.0,Yes
44006,38,19,Month-to-month,Fiber optic,Electronic check,91.78,1726.0,No,No,Yes,3,1.0,Yes
44007,33,64,Month-to-month,Fiber optic,Electronic check,81.1,5174.77,Yes,Yes,Yes,1,3.0,Yes
44008,34,48,One year,DSL,Bank transfer,75.91,3661.55,No,No,No,1,3.2,Yes
44009,49,70,One year,DSL,Mailed check,23.55,1691.54,Yes,No,No,3,5.0,No
44010,18,57,Two year,DSL,Bank transfer,98.31,5649.38,Yes,No,Yes,0,2.3,No
44011,65,61,Two year,Fiber optic,Electronic check,36.18,2219.21,No,Yes,No,0,4.1,Yes
44012,55,6,Month-to-month,DSL,Electronic check,77.76,456.38,Yes,Yes,Yes,1,2.3,No
44013,25,35,Month-to-month,No,Credit card,54.1,1966.14,Yes,No,No,1,3.4,No
44014,18,58,One year,Fiber optic,Electronic check,136.41,7879.55,No,No,No,0,3.3,No
44015,19,33,One year,DSL,Mailed check,105.31,3522.92,No,No,Yes,4,1.1,No
44016,64,62,Two year,Fiber optic,Electronic check,52.14,3344.03,No,No,Yes,4,3.7,No
44017,54,23,Two year,DSL,Electronic check,139.77,3204.64,No,Yes,Yes,0,2.4,No
44018,41,60,Month-to-month,No,Mailed check,90.84,5376.47,No,No,No,0,3.5,No
44019,44,8,Month-to-month,DSL,Electronic check,72.21,548.24,No,No,No,1,4.0,Yes
44020,37,22,Month-to-month,Fiber optic,Electronic check,39.58,934.65,Yes,Yes,Yes,5,1.5,No
44021,64,47,One year,No,Credit card,59.06,2682.75,No,No,No,0,4.7,Yes
44022,38,55,Two year,DSL,Bank transfer,20.61,1191.39,No,No,No,1,3.1,No
44023,59,38,Month-to-month,No,Electronic check,74.12,2709.43,No,Yes,No,2,3.9,No
44024,54,5,Two year,Fiber optic,Bank transfer,42.31,207.43,Yes,No,No,1,3.3,No
44025,52,2,One year,DSL,Mailed check,56.38,99.76,Yes,No,Yes,0,1.4,No
44026,55,37,Month-to-month,Fiber optic,Electronic check,131.74,4890.67,Yes,No,No,3,1.8,Yes
44027,70,7,Two year,Fiber optic,Electronic check,60.64,501.23,No,Yes,Yes,3,4.0,Yes
44028,32,39,Month-to-month,DSL,Mailed check,124.38,4751.72,Yes,No,Yes,4,2.8,No
44029,67,8,Month-to-month,Fiber optic,Credit card,132.41,1059.1,Yes,No,No,2,4.3,Yes
44030,63,63,Two year,DSL,Credit card,72.13,4494.11,No,Yes,Yes,0,3.7,No
44031,59,48,One year,DSL,Electronic check,146.04,6947.46,Yes,No,No,3,4.6,Yes
44032,47,67,One year,DSL,Electronic check,70.24,4651.73,No,No,No,2,2.6,No
44033,21,32,Month-to-month,Fiber optic,Electronic check,124.93,4009.18,No,Yes,No,4,4.5,No
44034,60,5,One year,DSL,Mailed check,143.6,723.49,No,No,Yes,0,1.8,No
44035,69,28,One year,DSL,Bank transfer,16.2,483.12,No,Yes,No,4,3.5,Yes
44036,56,18,Two year,Fiber optic,Electronic check,62.99,1112.3,No,No,Yes,0,2.6,No
44037,32,26,Two year,DSL,Mailed check,118.88,3040.06,No,No,Yes,5,4.0,No
44038,40,8,Month-to-month,No,Credit card,127.03,1059.02,Yes,No,Yes,1,2.2,Yes
44039,58,17,Month-to-month,Fiber optic,Credit card,130.1,2203.36,Yes,Yes,No,1,3.3,Yes
44040,32,12,Month-to-month,DSL,Credit card,117.72,1391.92,No,No,No,0,1.5,No
44041,43,70,Month-to-month,DSL,Credit card,59.23,4206.49,Yes,No,No,4,3.3,No
44042,29,31,Month-to-month,Fiber optic,Credit card,123.42,3779.72,Yes,Yes,Yes,3,2.4,Yes
44043,35,25,Two year,No,Mailed check,91.36,2311.1,No,No,No,3,2.6,No
44044,23,51,One year,Fiber optic,Mailed check,41.5,2166.19,Yes,No,No,0,2.8,Yes
44045,35,21,One year,Fiber optic,Bank transfer,42.02,874.35,Yes,No,No,2,2.1,No
44046,74,27,Two year,No,Credit card,44.94,1242.6,Yes,No,No,3,2.8,No
44047,67,54,Month-to-month,Fiber optic,Mailed check,37.51,2109.33,No,Yes,Yes,1,1.2,No
44048,71,27,One year,No,Bank transfer,55.61,1593.19,No,Yes,Yes,1,2.9,No
44049,41,28,One year,DSL,Mailed check,114.43,3209.52,Yes,No,No,0,3.2,No
44050,55,64,One year,Fiber optic,Electronic check,140.27,8975.02,No,Yes,Yes,1,1.5,No
44051,45,30,Month-to-month,DSL,Bank transfer,47.95,1400.15,Yes,Yes,Yes,2,4.6,Yes
44052,32,24,Month-to-month,Fiber optic,Electronic check,93.86,2253.26,Yes,No,Yes,1,1.1,No
44053,36,62,One year,DSL,Electronic check,26.34,1573.05,No,Yes,Yes,2,5.0,No
44054,22,52,One year,DSL,Mailed check,89.59,4647.62,No,No,No,1,3.7,No
44055,21,17,One year,Fiber optic,Credit card,123.33,2125.39,No,No,Yes,1,3.0,No
44056,34,36,Month-to-month,Fiber optic,Bank transfer,101.41,3697.92,No,No,No,0,2.0,Yes
44057,70,60,One year,DSL,Mailed check,90.31,5376.92,Yes,No,No,2,3.3,No
44058,27,50,One year,DSL,Bank transfer,107.45,5378.38,No,Yes,Yes,1,2.1,No
44059,29,4,Month-to-month,No,Electronic check,61.95,253.13,No,Yes,Yes,1,2.4,Yes
44060,22,54,One year,DSL,Bank transfer,97.56,5244.7,No,No,Yes,1,2.9,No
44061,24,43,Month-to-month,No,Electronic check,23.06,971.06,No,No,Yes,3,1.8,No
44062,61,9,Month-to-month,DSL,Mailed check,53.12,466.38,Yes,Yes,No,2,3.6,No
44063,40,24,Month-to-month,Fiber optic,Electronic check,36.96,883.87,Yes,Yes,No,0,5.0,No
44064,19,60,Month-to-month,Fiber optic,Electronic check,120.53,7173.19,Yes,No,Yes,0,3.4,No
44065,47,54,Two year,Fiber optic,Bank transfer,30.52,1666.19,Yes,No,No,1,5.0,No
44066,69,9,Month-to-month,No,Electronic check,110.32,916.68,No,No,Yes,2,4.4,No
44067,66,19,Month-to-month,DSL,Electronic check,65.74,1220.91,Yes,Yes,No,3,2.8,No
44068,62,41,Month-to-month,No,Credit card,74.24,3085.79,No,Yes,Yes,3,2.8,No
44069,54,62,Month-to-month,Fiber optic,Electronic check,106.89,6630.47,Yes,No,Yes,2,1.0,Yes
44070,22,2,Two year,Fiber optic,Bank transfer,125.91,244.44,No,Yes,No,1,4.1,No
44071,37,42,Month-to-month,No,Bank transfer,65.72,2715.58,Yes,No,No,2,1.1,No
44072,43,3,One year,DSL,Mailed check,34.6,0.0,No,No,No,3,4.0,No
44073,61,27,Month-to-month,Fiber optic,Electronic check,97.34,2691.7,Yes,No,Yes,1,1.7,No
44074,61,40,One year,No,Mailed check,142.58,5709.7,No,Yes,No,1,4.2,No
44075,56,37,One year,Fiber optic,Electronic check,40.92,1535.94,Yes,No,No,2,3.9,No
44076,23,10,Two year,DSL,Electronic check,79.79,753.05,No,No,Yes,1,5.0,Yes
44077,46,31,Month-to-month,Fiber optic,Electronic check,22.22,667.73,Yes,Yes,No,0,4.1,No
44078,27,39,Two year,DSL,Bank transfer,45.96,1811.54,No,No,No,3,2.2,Yes
